date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:24:41	10909/10909	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2002%20Jun%202017%2021:47:20%20GMT	http://widgets.q4app.com/widgets/q4.calendar.1.2.2.min.js	F:/WinHttrack/Asanko%20Gold/widgets.q4app.com/widgets/q4.calendar.1.2.2.min.js	(from https://www.asanko.com/Investors/events/default.aspx)
12:24:42	2559/2559	---M--	200	added ('OK')	application/javascript	etag:%224dd6f86218f20319e55510736a4b7503%22	http://q4implementation.s3.amazonaws.com/widgets/q4.addtocal.1.0.3.min.js	F:/WinHttrack/Asanko%20Gold/q4implementation.s3.amazonaws.com/widgets/q4.addtocal.1.0.3.min.js	(from https://www.asanko.com/Investors/events/default.aspx)
12:24:46	14265/14265	---M--	200	added ('OK')	image/png	etag:%22b120c98ba309873a28c564b4729cae98%22	http://s21.q4cdn.com/214525344/files/images/shareholder/ownership-chart.png	F:/WinHttrack/Asanko%20Gold/s21.q4cdn.com/214525344/files/images/shareholder/ownership-chart.png	(from https://www.asanko.com/Investors/Shareholder-Info/Top-Shareholders/default.aspx)
12:24:47	23063/23063	---M--	200	added ('OK')	application/x-javascript	date:Mon,%2028%20Aug%202017%2021:51:19%20GMT	https://www.asanko.com/WebResource.axd?d=pynGkmcFUV13He1Qd6_TZDSH1oVlXKNmZSXd3zYZ2Gq6ERm6jivSb4ijerOGYkuGRtePZg2&t=636395218579253756	F:/WinHttrack/Asanko%20Gold/www.asanko.com/WebResource5ba8.js	(from https://www.asanko.com/Investors/Short-Report-Shareholder-Information/default.aspx)
12:24:48	26951/26951	---M--	200	added ('OK')	application/x-javascript	date:Mon,%2028%20Aug%202017%2017:20:48%20GMT	https://www.asanko.com/WebResource.axd?d=x2nkrMJGXkMELz33nwnakMh5buNcZ-t3T4nCU0ZQt96Kk4JDhdv7pdb3Agzis1zDln1EUlimtVH-8O9nKu6Z_e6vBso1&t=636395218579253756	F:/WinHttrack/Asanko%20Gold/www.asanko.com/WebResource1da1.js	(from https://www.asanko.com/Investors/Short-Report-Shareholder-Information/default.aspx)
12:24:51	115248/115248	---MCZ	200	added ('OK')	text/html	date:Wed,%2025%20Oct%202017%2016:25:20%20GMT	https://www.asanko.com/News/News-Details/2017/Asanko-Gold-Reports-Q2-2017-Results/default.aspx	F:/WinHttrack/Asanko%20Gold/www.asanko.com/News/News-Details/2017/Asanko-Gold-Reports-Q2-2017-Results/default.html	(from https://www.asanko.com/Investors/Short-Report-Shareholder-Information/default.aspx)
12:24:56	337151/337151	---MCZ	200	added ('OK')	text/html	date:Wed,%2025%20Oct%202017%2016:25:22%20GMT	https://www.asanko.com/News/News-Details/2017/Asanko-Gold-Expansion-DFS-Confirms-Robust-Organic-Growth-Plan-and-Strong-Cash-Generation/default.aspx	F:/WinHttrack/Asanko%20Gold/www.asanko.com/News/News-Details/2017/Asanko-Gold-Expansion-DFS-Confirms-Robust-Organic-Growth-Plan-and-Strong-Cash-Generation/default.html	(from https://www.asanko.com/Investors/Short-Report-Shareholder-Information/default.aspx)
12:25:14	125319/125319	---M--	200	added ('OK')	image/jpeg	etag:%22229ba57ffc485496f2b319ea6e0580a9%22	http://s21.q4cdn.com/214525344/files/images/citizenship/H-Health-Safety-Pic-1.jpg	F:/WinHttrack/Asanko%20Gold/s21.q4cdn.com/214525344/files/images/citizenship/H-Health-Safety-Pic-1.jpg	(from https://www.asanko.com/Citizenship/Health-and-Safety/default.aspx)
12:25:16	839/839	---M--	200	added ('OK')	image/gif	etag:%2282ef0514f2d3ffce88074d70da9e9da8%22	http://s21.q4cdn.com/214525344/files/images/citizenship/akom_lg.gif	F:/WinHttrack/Asanko%20Gold/s21.q4cdn.com/214525344/files/images/citizenship/akom_lg.gif	(from https://www.asanko.com/Citizenship/Our-People/default.aspx)
12:25:16	855/855	---M--	200	added ('OK')	image/gif	etag:%22014c3c70051fe818f2ed716df43799e8%22	http://s21.q4cdn.com/214525344/files/images/citizenship/osra_lg.gif	F:/WinHttrack/Asanko%20Gold/s21.q4cdn.com/214525344/files/images/citizenship/osra_lg.gif	(from https://www.asanko.com/Citizenship/Our-People/default.aspx)
12:25:17	921/921	---M--	200	added ('OK')	image/gif	etag:%220bf9346788ce704b1c163fe11b19c066%22	http://s21.q4cdn.com/214525344/files/images/citizenship/esen_lg.gif	F:/WinHttrack/Asanko%20Gold/s21.q4cdn.com/214525344/files/images/citizenship/esen_lg.gif	(from https://www.asanko.com/Citizenship/Our-People/default.aspx)
12:25:18	871/871	---M--	200	added ('OK')	image/gif	etag:%227bbba6ed8f072982e5b357a9dd995993%22	http://s21.q4cdn.com/214525344/files/images/citizenship/anan_lg.gif	F:/WinHttrack/Asanko%20Gold/s21.q4cdn.com/214525344/files/images/citizenship/anan_lg.gif	(from https://www.asanko.com/Citizenship/Our-People/default.aspx)
12:25:19	1039/1039	---M--	200	added ('OK')	image/gif	etag:%2204325612cf78a77706377a2f7e86e732%22	http://s21.q4cdn.com/214525344/files/images/citizenship/mewarewo_lg.gif	F:/WinHttrack/Asanko%20Gold/s21.q4cdn.com/214525344/files/images/citizenship/mewarewo_lg.gif	(from https://www.asanko.com/Citizenship/Our-People/default.aspx)
12:25:20	923/923	---M--	200	added ('OK')	image/gif	etag:%2226329dbeb58418defddc911d6fee7c89%22	http://s21.q4cdn.com/214525344/files/images/citizenship/nsaa_lg.gif	F:/WinHttrack/Asanko%20Gold/s21.q4cdn.com/214525344/files/images/citizenship/nsaa_lg.gif	(from https://www.asanko.com/Citizenship/Our-People/default.aspx)
12:25:21	164273/164273	---M--	200	added ('OK')	image/jpeg	etag:%22f141b1d7f0235809156f59534b915c6d%22	http://s21.q4cdn.com/214525344/files/images/citizenship/H-Health-and-Safety-Pic-2.jpg	F:/WinHttrack/Asanko%20Gold/s21.q4cdn.com/214525344/files/images/citizenship/H-Health-and-Safety-Pic-2.jpg	(from https://www.asanko.com/Citizenship/Health-and-Safety/default.aspx)
12:25:30	64358/64358	---M--	200	added ('OK')	image/jpeg	etag:%2285863f941785d8d8a47088e73356d980%22	http://s21.q4cdn.com/214525344/files/images/citizenship/R-Resettlement-Pic-1.jpg	F:/WinHttrack/Asanko%20Gold/s21.q4cdn.com/214525344/files/images/citizenship/R-Resettlement-Pic-1.jpg	(from https://www.asanko.com/Citizenship/Resettlement/default.aspx)
12:25:32	303/303	---M--	403	error ('Forbidden')	text/html	date:Wed,%2025%20Oct%202017%2016:26:03%20GMT	http://s21.q4cdn.com/robots.txt		(from http://s21.q4cdn.com/214525344/files/fonts/font-awesome.min.css)
12:25:33	121922/121922	---M--	200	added ('OK')	image/png	etag:%22a1620b46886b46d3ffa03b8aac9f68eb%22	http://s21.q4cdn.com/214525344/files/doc_reports/RAP-Brochure@2x.png	F:/WinHttrack/Asanko%20Gold/s21.q4cdn.com/214525344/files/doc_reports/RAP-Brochure@2x.png	(from https://www.asanko.com/Citizenship/Communities/default.aspx)
12:25:33	91875/91875	---M--	200	added ('OK')	image/jpeg	etag:%22c097c02539bbd63f8f9a7d39ac949a0d%22	http://s21.q4cdn.com/214525344/files/images/citizenship/R-Resettlement-Pic-2.jpg	F:/WinHttrack/Asanko%20Gold/s21.q4cdn.com/214525344/files/images/citizenship/R-Resettlement-Pic-2.jpg	(from https://www.asanko.com/Citizenship/Resettlement/default.aspx)
12:25:45	355981/355981	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2276a4f23c6be74fd309e0d0fd2c27a5de%22	http://s21.q4cdn.com/214525344/files/fonts/fontawesome-webfont.svg?v=4.6.3	F:/WinHttrack/Asanko%20Gold/s21.q4cdn.com/214525344/files/fonts/fontawesome-webfont5b62.svg	(from http://s21.q4cdn.com/214525344/files/fonts/font-awesome.min.css)
12:25:57	540988/540988	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%22c3278da09f467526b35dc19231d2131c%22	http://s21.q4cdn.com/214525344/files/images/banner/exploration-banner.jpg	F:/WinHttrack/Asanko%20Gold/s21.q4cdn.com/214525344/files/images/banner/exploration-banner.jpg	(from http://s21.q4cdn.com/214525344/files/css/global.css?v=27504)
12:25:58	457547/457547	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%221cd18193df034421f43fbecc01c71a7c%22	http://s21.q4cdn.com/214525344/files/images/banner/projects-banner.jpg	F:/WinHttrack/Asanko%20Gold/s21.q4cdn.com/214525344/files/images/banner/projects-banner.jpg	(from http://s21.q4cdn.com/214525344/files/css/global.css?v=27504)
12:26:01	287994/287994	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%22a69f566fa250d05fbf8cd1177d84b544%22	http://s21.q4cdn.com/214525344/files/images/banner/our-people-banner.jpg	F:/WinHttrack/Asanko%20Gold/s21.q4cdn.com/214525344/files/images/banner/our-people-banner.jpg	(from http://s21.q4cdn.com/214525344/files/css/global.css?v=27504)
12:26:10	222295/222295	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%220c71a385da7cdec3eab701f201a671a3%22	http://s21.q4cdn.com/214525344/files/images/banner/technical-reports-banner.jpg	F:/WinHttrack/Asanko%20Gold/s21.q4cdn.com/214525344/files/images/banner/technical-reports-banner.jpg	(from http://s21.q4cdn.com/214525344/files/css/global.css?v=27504)
12:26:15	309210/309210	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%224920629a9a12bdf562a36383d58b5d2a%22	http://s21.q4cdn.com/214525344/files/images/banner/investor-banner-landing.jpg	F:/WinHttrack/Asanko%20Gold/s21.q4cdn.com/214525344/files/images/banner/investor-banner-landing.jpg	(from http://s21.q4cdn.com/214525344/files/css/global.css?v=27504)
12:26:15	1381540/1381540	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%2221915d57346cf5c9570f833fffae7764%22	http://s21.q4cdn.com/214525344/files/images/banner/ASK-161114-0212.jpg	F:/WinHttrack/Asanko%20Gold/s21.q4cdn.com/214525344/files/images/banner/ASK-161114-0212.jpg	(from http://s21.q4cdn.com/214525344/files/css/global.css?v=27504)
12:26:19	662225/662225	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%22bd883ab7212c0348fb7d5f9afa50d3b8%22	http://s21.q4cdn.com/214525344/files/images/banner/citizenship-banner.jpg	F:/WinHttrack/Asanko%20Gold/s21.q4cdn.com/214525344/files/images/banner/citizenship-banner.jpg	(from http://s21.q4cdn.com/214525344/files/css/global.css?v=27504)
12:26:26	73255/73255	---M--	200	added ('OK')	image/png	etag:%22de415047104d25ba766b402409c2343d%22	http://s21.q4cdn.com/214525344/files/images/projects/lwca.png	F:/WinHttrack/Asanko%20Gold/s21.q4cdn.com/214525344/files/images/projects/lwca.png	(from http://s21.q4cdn.com/214525344/files/css/global.css?v=27504)
12:26:29	841837/841837	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%22e46d1ec8411162cba86f697431634e0e%22	http://s21.q4cdn.com/214525344/files/images/landing-page/landing-map-image.jpg	F:/WinHttrack/Asanko%20Gold/s21.q4cdn.com/214525344/files/images/landing-page/landing-map-image.jpg	(from http://s21.q4cdn.com/214525344/files/css/global.css?v=27504)
12:26:29	145302/145302	UR-M--	200	added ('Partial%20Content')	image/png	etag:%220e8413c430c2f412c20ef39d2c8cca74%22	http://s21.q4cdn.com/214525344/files/images/projects/2015-12-16-Near-Term-Production.png	F:/WinHttrack/Asanko%20Gold/s21.q4cdn.com/214525344/files/images/projects/2015-12-16-Near-Term-Production.png	(from http://s21.q4cdn.com/214525344/files/css/global.css?v=27504)
12:26:38	58945/58945	---M--	200	added ('OK')	image/jpeg	etag:%2283014b045683b8cb981aa1c9d8fadb03%22	http://s21.q4cdn.com/214525344/files/images/citizenship/csr-communities.jpg	F:/WinHttrack/Asanko%20Gold/s21.q4cdn.com/214525344/files/images/citizenship/csr-communities.jpg	(from http://s21.q4cdn.com/214525344/files/css/global.css?v=27504)
12:26:39	118537/118537	---M--	200	added ('OK')	image/jpeg	etag:%22371f5293a456acd28f8dd64041ca6c3d%22	http://s21.q4cdn.com/214525344/files/images/projects/organic_growth_about_us.jpg	F:/WinHttrack/Asanko%20Gold/s21.q4cdn.com/214525344/files/images/projects/organic_growth_about_us.jpg	(from http://s21.q4cdn.com/214525344/files/css/global.css?v=27504)
12:26:40	85342/85342	---M--	200	added ('OK')	image/jpeg	etag:%2262bb368a50c005ec9a8d7fbd249261e5%22	http://s21.q4cdn.com/214525344/files/images/citizenship/vision-img.jpg	F:/WinHttrack/Asanko%20Gold/s21.q4cdn.com/214525344/files/images/citizenship/vision-img.jpg	(from http://s21.q4cdn.com/214525344/files/css/global.css?v=27504)
12:26:41	1362/1362	---M--	200	added ('OK')	image/png	date:Wed,%2022%20Jun%202016%2020:03:38%20GMT	https://cdnjs.cloudflare.com/ajax/libs/fancybox/2.1.5/fancybox_sprite.png	F:/WinHttrack/Asanko%20Gold/cdnjs.cloudflare.com/ajax/libs/fancybox/2.1.5/fancybox_sprite.png	(from https://cdnjs.cloudflare.com/ajax/libs/fancybox/2.1.5/jquery.fancybox.min.css)
12:26:43	6567/6567	---M--	200	added ('OK')	image/gif	date:Wed,%2022%20Jun%202016%2020:03:38%20GMT	https://cdnjs.cloudflare.com/ajax/libs/fancybox/2.1.5/fancybox_loading.gif	F:/WinHttrack/Asanko%20Gold/cdnjs.cloudflare.com/ajax/libs/fancybox/2.1.5/fancybox_loading.gif	(from https://cdnjs.cloudflare.com/ajax/libs/fancybox/2.1.5/jquery.fancybox.min.css)
12:26:45	256254/256254	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%22f12e69881488f2751484dcebbb3a69c4%22	http://s21.q4cdn.com/214525344/files/images/job/banner-6.jpg	F:/WinHttrack/Asanko%20Gold/s21.q4cdn.com/214525344/files/images/job/banner-6.jpg	(from http://s21.q4cdn.com/214525344/files/css/global.css?v=27504)
12:27:03	43/43	---M--	200	added ('OK')	image/gif	date:Wed,%2022%20Jun%202016%2020:03:38%20GMT	https://cdnjs.cloudflare.com/ajax/libs/fancybox/2.1.5/blank.gif	F:/WinHttrack/Asanko%20Gold/cdnjs.cloudflare.com/ajax/libs/fancybox/2.1.5/blank.gif	(from https://cdnjs.cloudflare.com/ajax/libs/fancybox/2.1.5/jquery.fancybox.min.css)
12:27:04	76/76	---M--	200	added ('OK')	image/png	date:Wed,%2022%20Jun%202016%2020:03:38%20GMT	https://cdnjs.cloudflare.com/ajax/libs/fancybox/2.1.5/fancybox_overlay.png	F:/WinHttrack/Asanko%20Gold/cdnjs.cloudflare.com/ajax/libs/fancybox/2.1.5/fancybox_overlay.png	(from https://cdnjs.cloudflare.com/ajax/libs/fancybox/2.1.5/jquery.fancybox.min.css)
12:27:04	5901/5901	---M--	200	added ('OK')	image/png	date:Wed,%2022%20Jun%202016%2020:03:38%20GMT	https://cdnjs.cloudflare.com/ajax/libs/fancybox/2.1.5/fancybox_sprite@2x.png	F:/WinHttrack/Asanko%20Gold/cdnjs.cloudflare.com/ajax/libs/fancybox/2.1.5/fancybox_sprite@2x.png	(from https://cdnjs.cloudflare.com/ajax/libs/fancybox/2.1.5/jquery.fancybox.min.css)
12:27:06	13984/13984	---M--	200	added ('OK')	image/gif	date:Wed,%2022%20Jun%202016%2020:03:38%20GMT	https://cdnjs.cloudflare.com/ajax/libs/fancybox/2.1.5/fancybox_loading@2x.gif	F:/WinHttrack/Asanko%20Gold/cdnjs.cloudflare.com/ajax/libs/fancybox/2.1.5/fancybox_loading@2x.gif	(from https://cdnjs.cloudflare.com/ajax/libs/fancybox/2.1.5/jquery.fancybox.min.css)
12:27:07	20310/20310	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2025%20Oct%202017%2016:27:38%20GMT	https://www.asanko.com/Contact/POST	F:/WinHttrack/Asanko%20Gold/www.asanko.com/Contact/POST.10b.delayed	(from https://www.asanko.com/WebResource.axd?d=pynGkmcFUV13He1Qd6_TZDSH1oVlXKNmZSXd3zYZ2Gq6ERm6jivSb4ijerOGYkuGRtePZg2&t=636395232003793172)
12:27:09	374/374	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2025%20Oct%202017%2016:27:40%20GMT	http://s21.q4cdn.com/214525344/files/js/js/images/layers.png	F:/WinHttrack/Asanko%20Gold/s21.q4cdn.com/214525344/files/js/js/images/layers.10c.delayed	(from http://s21.q4cdn.com/214525344/files/js/map/leaflet.css)
12:27:09	377/377	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2025%20Oct%202017%2016:27:40%20GMT	http://s21.q4cdn.com/214525344/files/js/js/images/layers-2x.png	F:/WinHttrack/Asanko%20Gold/s21.q4cdn.com/214525344/files/js/js/images/layers-2x.png	(from http://s21.q4cdn.com/214525344/files/js/map/leaflet.css)
12:27:10	84519/84519	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2025%20Oct%202017%2016:27:39%20GMT	https://www.asanko.com/Contact/POST/	F:/WinHttrack/Asanko%20Gold/www.asanko.com/Contact/POST/index.html	(from https://www.asanko.com/WebResource.axd?d=pynGkmcFUV13He1Qd6_TZDSH1oVlXKNmZSXd3zYZ2Gq6ERm6jivSb4ijerOGYkuGRtePZg2&t=636395232003793172)
12:27:11	20311/20311	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2025%20Oct%202017%2016:27:42%20GMT	https://www.asanko.com/Subscribe/POST	F:/WinHttrack/Asanko%20Gold/www.asanko.com/Subscribe/POST.10e.delayed	(from https://www.asanko.com/WebResource.axd?d=pynGkmcFUV13He1Qd6_TZDSH1oVlXKNmZSXd3zYZ2Gq6ERm6jivSb4ijerOGYkuGRtePZg2&t=636395349685813418)
12:27:12	20312/20312	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2025%20Oct%202017%2016:27:43%20GMT	https://www.asanko.com/Investors/POST	F:/WinHttrack/Asanko%20Gold/www.asanko.com/Investors/POST	(from https://www.asanko.com/WebResource.axd?d=pynGkmcFUV13He1Qd6_TZDSH1oVlXKNmZSXd3zYZ2Gq6ERm6jivSb4ijerOGYkuGRtePZg2&t=636395196482722845)
12:27:13	84528/84528	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2025%20Oct%202017%2016:27:43%20GMT	https://www.asanko.com/Subscribe/POST/	F:/WinHttrack/Asanko%20Gold/www.asanko.com/Subscribe/POST/index.html	(from https://www.asanko.com/WebResource.axd?d=pynGkmcFUV13He1Qd6_TZDSH1oVlXKNmZSXd3zYZ2Gq6ERm6jivSb4ijerOGYkuGRtePZg2&t=636395349685813418)
12:27:14	84519/84519	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2025%20Oct%202017%2016:27:44%20GMT	https://www.asanko.com/Investors/POST/	F:/WinHttrack/Asanko%20Gold/www.asanko.com/Investors/POST/index.html	(from https://www.asanko.com/WebResource.axd?d=pynGkmcFUV13He1Qd6_TZDSH1oVlXKNmZSXd3zYZ2Gq6ERm6jivSb4ijerOGYkuGRtePZg2&t=636395196482722845)
12:27:14	20319/20319	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2025%20Oct%202017%2016:27:45%20GMT	https://www.asanko.com/Company/Overview/POST	F:/WinHttrack/Asanko%20Gold/www.asanko.com/Company/Overview/POST.110.delayed	(from https://www.asanko.com/WebResource.axd?d=pynGkmcFUV13He1Qd6_TZDSH1oVlXKNmZSXd3zYZ2Gq6ERm6jivSb4ijerOGYkuGRtePZg2&t=636395183334947483)
12:27:16	20349/20349	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2025%20Oct%202017%2016:27:46%20GMT	https://www.asanko.com/Company/Leadership/Board-of-Directors/POST	F:/WinHttrack/Asanko%20Gold/www.asanko.com/Company/Leadership/Board-of-Directors/POST	(from https://www.asanko.com/WebResource.axd?d=pynGkmcFUV13He1Qd6_TZDSH1oVlXKNmZSXd3zYZ2Gq6ERm6jivSb4ijerOGYkuGRtePZg2&t=636395280475022512)
12:27:17	84519/84519	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2025%20Oct%202017%2016:27:46%20GMT	https://www.asanko.com/Company/Overview/POST/	F:/WinHttrack/Asanko%20Gold/www.asanko.com/Company/Overview/POST/index.html	(from https://www.asanko.com/WebResource.axd?d=pynGkmcFUV13He1Qd6_TZDSH1oVlXKNmZSXd3zYZ2Gq6ERm6jivSb4ijerOGYkuGRtePZg2&t=636395183334947483)
12:27:18	20321/20321	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2025%20Oct%202017%2016:27:48%20GMT	https://www.asanko.com/Company/Governance/POST	F:/WinHttrack/Asanko%20Gold/www.asanko.com/Company/Governance/POST	(from https://www.asanko.com/WebResource.axd?d=pynGkmcFUV13He1Qd6_TZDSH1oVlXKNmZSXd3zYZ2Gq6ERm6jivSb4ijerOGYkuGRtePZg2&t=636395258370933893)
12:27:18	84519/84519	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2025%20Oct%202017%2016:27:49%20GMT	https://www.asanko.com/Company/Leadership/Board-of-Directors/POST/	F:/WinHttrack/Asanko%20Gold/www.asanko.com/Company/Leadership/Board-of-Directors/POST/index.html	(from https://www.asanko.com/WebResource.axd?d=pynGkmcFUV13He1Qd6_TZDSH1oVlXKNmZSXd3zYZ2Gq6ERm6jivSb4ijerOGYkuGRtePZg2&t=636395280475022512)
12:27:19	20330/20330	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2025%20Oct%202017%2016:27:49%20GMT	https://www.asanko.com/Company/Corporate-Directory/POST	F:/WinHttrack/Asanko%20Gold/www.asanko.com/Company/Corporate-Directory/POST	(from https://www.asanko.com/WebResource.axd?d=pynGkmcFUV13He1Qd6_TZDSH1oVlXKNmZSXd3zYZ2Gq6ERm6jivSb4ijerOGYkuGRtePZg2&t=636395263185178698)
12:27:19	84519/84519	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2025%20Oct%202017%2016:27:50%20GMT	https://www.asanko.com/Company/Governance/POST/	F:/WinHttrack/Asanko%20Gold/www.asanko.com/Company/Governance/POST/index.html	(from https://www.asanko.com/WebResource.axd?d=pynGkmcFUV13He1Qd6_TZDSH1oVlXKNmZSXd3zYZ2Gq6ERm6jivSb4ijerOGYkuGRtePZg2&t=636395258370933893)
12:27:20	20320/20320	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2025%20Oct%202017%2016:27:51%20GMT	https://www.asanko.com/Operations/Phase-1/POST	F:/WinHttrack/Asanko%20Gold/www.asanko.com/Operations/Phase-1/POST	(from https://www.asanko.com/WebResource.axd?d=pynGkmcFUV13He1Qd6_TZDSH1oVlXKNmZSXd3zYZ2Gq6ERm6jivSb4ijerOGYkuGRtePZg2&t=636395293913270914)
12:27:23	84528/84528	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2025%20Oct%202017%2016:27:51%20GMT	https://www.asanko.com/Company/Corporate-Directory/POST/	F:/WinHttrack/Asanko%20Gold/www.asanko.com/Company/Corporate-Directory/POST/index.html	(from https://www.asanko.com/WebResource.axd?d=pynGkmcFUV13He1Qd6_TZDSH1oVlXKNmZSXd3zYZ2Gq6ERm6jivSb4ijerOGYkuGRtePZg2&t=636395263185178698)
12:27:24	84528/84528	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2025%20Oct%202017%2016:27:52%20GMT	https://www.asanko.com/Operations/Phase-1/POST/	F:/WinHttrack/Asanko%20Gold/www.asanko.com/Operations/Phase-1/POST/index.html	(from https://www.asanko.com/WebResource.axd?d=pynGkmcFUV13He1Qd6_TZDSH1oVlXKNmZSXd3zYZ2Gq6ERm6jivSb4ijerOGYkuGRtePZg2&t=636395293913270914)
12:27:39	20358/20358	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2025%20Oct%202017%2016:28:09%20GMT	https://www.asanko.com/Investors/Short-Report-Shareholder-Information/POST	F:/WinHttrack/Asanko%20Gold/www.asanko.com/Investors/Short-Report-Shareholder-Information/POST.115.delayed	(from https://www.asanko.com/WebResource.axd?d=pynGkmcFUV13He1Qd6_TZDSH1oVlXKNmZSXd3zYZ2Gq6ERm6jivSb4ijerOGYkuGRtePZg2&t=636395218579253756)
12:27:40	273976/273976	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%22443b78b4742e8c405ec6c00a9d41a5bb%22	http://s21.q4cdn.com/214525344/files/images/projects/Miradani-acquisition_showing-Miradani-concession.jpeg	F:/WinHttrack/Asanko%20Gold/s21.q4cdn.com/214525344/files/images/projects/Miradani-acquisition_showing-Miradani-concession.jpg	(from https://www.asanko.com/Operations/Exploration/default.aspx)
12:27:42	84519/84519	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2025%20Oct%202017%2016:28:11%20GMT	https://www.asanko.com/Investors/Short-Report-Shareholder-Information/POST/	F:/WinHttrack/Asanko%20Gold/www.asanko.com/Investors/Short-Report-Shareholder-Information/POST/index.html	(from https://www.asanko.com/WebResource.axd?d=pynGkmcFUV13He1Qd6_TZDSH1oVlXKNmZSXd3zYZ2Gq6ERm6jivSb4ijerOGYkuGRtePZg2&t=636395218579253756)
12:27:43	0/0	---M--	200	added ('OK')	text/css	etag:%22d41d8cd98f00b204e9800998ecf8427e%22	http://s21.q4cdn.com/214525344/files/css/print2.css	F:/WinHttrack/Asanko%20Gold/s21.q4cdn.com/214525344/files/css/print2.css	(from http://s21.q4cdn.com/214525344/files/css/print.css)
12:27:59	175747/175747	UR-M--	200	added ('Partial%20Content')	image/png	etag:%229563f873c3f1a3ab5cc499032db085e5%22	http://s21.q4cdn.com/214525344/files/doc_reports/Asanko-CSR-2016_Spreads_FINAL@2x.png	F:/WinHttrack/Asanko%20Gold/s21.q4cdn.com/214525344/files/doc_reports/Asanko-CSR-2016_Spreads_FINAL@2x.png	(from https://www.asanko.com/Citizenship/default.aspx)
12:27:59	481269/481269	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%2288af65d2e87ea0a1ebac112bbfcf7f54%22	http://s21.q4cdn.com/214525344/files/images/banner/about-us_banner.jpg	F:/WinHttrack/Asanko%20Gold/s21.q4cdn.com/214525344/files/images/banner/about-us_banner.jpg	(from http://s21.q4cdn.com/214525344/files/css/global.css?v=27504)
12:28:00	370391/370391	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%22dce864f6159a5c1a76b387b69035b9e3%22	http://s21.q4cdn.com/214525344/files/images/banner/about-us-lastes_banner.jpg	F:/WinHttrack/Asanko%20Gold/s21.q4cdn.com/214525344/files/images/banner/about-us-lastes_banner.jpg	(from http://s21.q4cdn.com/214525344/files/css/global.css?v=27504)
12:28:10	267778/267778	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%22a974e6278675a125a0d0e001c510e6a5%22	http://s21.q4cdn.com/214525344/files/images/banner/phase2-banner-inner.jpg	F:/WinHttrack/Asanko%20Gold/s21.q4cdn.com/214525344/files/images/banner/phase2-banner-inner.jpg	(from http://s21.q4cdn.com/214525344/files/css/global.css?v=27504)
12:28:20	316589/316589	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%22c74e1d0687e34941d4d154dad489e209%22	http://s21.q4cdn.com/214525344/files/images/banner/news-banner.jpg	F:/WinHttrack/Asanko%20Gold/s21.q4cdn.com/214525344/files/images/banner/news-banner.jpg	(from http://s21.q4cdn.com/214525344/files/css/global.css?v=27504)
12:28:21	910098/910098	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%229f24f85e1da0cb41fc8a83a3b9df0741%22	http://s21.q4cdn.com/214525344/files/images/banner/projects-banner-reserves-and-resources.jpg	F:/WinHttrack/Asanko%20Gold/s21.q4cdn.com/214525344/files/images/banner/projects-banner-reserves-and-resources.jpg	(from http://s21.q4cdn.com/214525344/files/css/global.css?v=27504)
